goal	rule	score
p6(X04, X94, X84, X24)	p6(a58, X94, X84, a43)	0
p6(X05, X95, X85, X25)	p6(a79, X95, X85, a47)	0
p6(X013, a18, X413, X113)	p6(X013, a18, a0, a88)	0
p3(a36, X910, a35)	p3(a36, X910, a35)	0
p2(X0, a17, a28)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X94, X54, X14, X44)	p6(X94, a49, a60, a83)	0
p1(a23, a13)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p6(X02, a18, X42, X12)	p6(X02, a18, a0, a53)	0
p6(X913, X513, X113, X413)	p6(X913, a59, a10, a84)	0
p6(X013, X913, X813, X213)	p6(a7, X913, X813, a6)	0
p6(X05, X95, X85, X25)	p6(a13, X95, X85, a49)	0
p6(X013, X913, X813, X213)	p6(a6, X913, X813, a43)	0
p6(X04, X94, X84, a10)	p6(a9, X94, X84, a10)	0
p6(X012, X912, X812, X212)	p6(a58, X912, X812, a20)	0
p5(a68, X010, X910)	p5(a68, a32, X910)	0
p6(X012, X912, X812, a53)	p6(a25, X912, X812, a53)	0
p6(X012, X912, X812, X212)	p6(a13, X912, X812, a21)	0
p6(X012, X912, X812, a41)	p6(a3, X912, X812, a41)	0
p1(a30, a3)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p6(X013, X913, X813, X213)	p6(a39, X913, X813, a92)	0
p6(X012, X912, X812, X011)	p6(a44, X912, X812, X011)	0
p6(X913, X513, X113, X413)	p6(X913, a8, a77, X17)	0
p6(X913, X513, X113, X413)	p6(X913, a96, a32, a3)	0
p9(a46, X0, X1)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p2(X1, X1, a73)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X911, X511, X111, X411)	p6(X911, a49, a60, a94)	0
p6(X911, X511, X111, X411)	p6(X911, a59, a10, a54)	0
p6(X02, X92, X82, a96)	p6(a6, X92, X82, a96)	0
p6(X012, X912, X812, a53)	p6(a61, X912, X812, a53)	0
p6(X05, X95, X85, X25)	p6(a62, X95, X85, X94)	0
p6(X05, X95, X85, X25)	p6(a61, X95, X85, a18)	0
p2(X0, a15, a54)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X92, X12, X12, X10)	p6(X92, a45, a45, X10)	0
p6(X03, X93, X83, a96)	p6(a13, X93, X83, a96)	0
p2(X0, a95, X6)	p2(a0, X4, a89) :- p5(X2, a22, a63), p3(X4, X2, X4), p8(X4, a12), p4(X4, X4)	0
p6(X913, X513, X113, X413)	p6(X913, a41, a55, a17)	0
p6(X99, a0, a0, a94)	p6(X99, a0, a0, a94)	0
p6(X04, a18, X44, a47)	p6(X04, a18, a0, a47)	0
p6(X98, X58, X18, X48)	p6(X98, a15, a16, a78)	0
p8(a19, X0)	p8(X8, a3) :- p9(X8, a58, X1), p6(X5, X8, X1, X1), p9(X1, X1, X1)	0
p6(X04, X94, X84, X24)	p6(a17, X94, X84, a41)	0
p6(X012, X912, X812, a10)	p6(a32, X912, X812, a10)	0
p2(X0, a15, a13)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p3(a29, X62, X52)	p3(a29, a32, X52)	0
p1(X0, X0)	p1(X0, X0) :- p4(X4, X0), p2(X4, X4, X0)	0
p9(X0, a42, a43)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X04, X94, X84, X24)	p6(a25, X94, X84, a37)	0
p6(X912, X512, X112, X412)	p6(X912, a95, a85, a26)	0
p5(a16, X0, X1)	p5(X9, a0, a95) :- p3(a76, X1, X9)	0
p6(X912, X512, X112, X412)	p6(X912, a8, a77, a10)	0
p6(X94, X54, X14, X44)	p6(X94, a80, a76, X31)	0
p2(X0, a64, X6)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X012, X912, X812, X212)	p6(a70, X912, X812, a13)	0
p8(a39, a39)	p8(X9, X4) :- p1(X9, X4)	0
p6(X98, X47, X18, a68)	p6(X98, a0, a11, a68)	0
p6(X95, X55, X15, X45)	p6(X95, a96, a32, a8)	0
p6(X04, X94, X84, a23)	p6(a37, X94, X84, a23)	0
p6(X012, X912, X812, a15)	p6(a9, X912, X812, a15)	0
p6(X04, X94, X84, X24)	p6(a39, X94, X84, a47)	0
p5(a27, X0, X1)	p5(X0, X0, a13) :- p8(X0, X0), p4(X3, X3), p8(X3, X0), p4(a0, X3)	0
p1(a0, a20)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p9(a7, a70, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X013, X913, X813, X213)	p6(a0, X913, X813, a13)	0
p6(X912, X512, X112, X412)	p6(X912, a95, a85, a0)	0
p6(X95, X55, X15, X45)	p6(X95, a4, a86, a4)	0
p2(X0, a14, a25)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X013, X913, X813, X213)	p6(a24, X913, X813, a24)	0
p6(X05, X95, X85, X25)	p6(a23, X95, X85, a40)	0
p4(X0, a39)	p4(X9, X4) :- p2(X4, X9, X9)	0
p6(X05, X95, X85, X25)	p6(a20, X95, X85, a3)	0
p1(a58, a12)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p6(X013, X913, X813, X213)	p6(a20, X913, X813, a71)	0
p6(X04, X94, X84, a30)	p6(a71, X94, X84, a30)	0
p6(X94, X54, X14, X44)	p6(X94, a87, a11, X00)	0
p6(X02, X92, X82, X22)	p6(a10, X92, X82, a48)	0
p6(X013, X913, X813, X213)	p6(a71, X913, X813, a43)	0
p6(X012, X912, X812, a88)	p6(a44, X912, X812, a88)	0
p6(X03, X93, X83, X23)	p6(a42, X93, X83, a1)	0
p2(X0, a15, a62)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X911, X511, X111, X411)	p6(X911, a12, a41, a46)	0
p9(a15, a10, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X913, X513, X113, X413)	p6(X913, a80, a76, a9)	0
p1(a28, X0)	p1(X3, X3) :- p9(X6, X1, X3), p2(X1, X6, a78), p8(a23, X6)	0
p6(X05, X95, X85, X25)	p6(a20, X95, X85, a42)	0
p6(X913, X513, X113, X413)	p6(X913, a41, a55, X08)	0
p6(X02, X92, X82, X22)	p6(a25, X92, X82, a50)	0
p2(X0, a64, a42)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X04, X94, X84, X24)	p6(a23, X94, X84, a88)	0
p6(X03, X93, X83, a53)	p6(a57, X93, X83, a53)	0
p6(X05, X95, X85, X25)	p6(a85, X95, X85, a31)	0
p6(X98, X58, X18, X48)	p6(X98, a59, a10, a68)	0
p6(X912, X512, X112, X412)	p6(X912, a8, a77, X36)	0
p2(X0, X0, X1)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X95, X55, X15, X45)	p6(X95, a12, a41, a16)	0
p6(X03, X93, X83, a10)	p6(a39, X93, X83, a10)	0
p6(X913, X513, X113, X413)	p6(X913, a41, a55, X36)	0
p6(X94, X54, X14, X44)	p6(X94, a21, a12, a0)	0
p6(X94, X43, X14, a58)	p6(X94, a0, a11, a58)	0
p6(X04, X94, X84, a36)	p6(a23, X94, X84, a36)	0
p6(X05, X95, X85, X25)	p6(a0, X95, X85, a13)	0
p6(X011, X911, X811, a56)	p6(a15, X911, X811, a56)	0
p6(X04, X94, X84, a19)	p6(a71, X94, X84, a19)	0
p3(X310, X910, a35)	p3(a46, X910, a35)	0
p6(X012, X912, X812, X212)	p6(a61, X912, X812, a31)	0
p6(X04, X94, X84, a10)	p6(a43, X94, X84, a10)	0
p2(X0, a1, a24)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X913, X513, X113, X413)	p6(X913, a20, a39, a0)	0
p6(X99, X59, X19, X49)	p6(X99, a59, a10, a0)	0
p6(X99, X59, X19, X49)	p6(X99, a21, a12, X15)	0
p6(X93, X53, X13, X43)	p6(X93, a15, a70, a31)	0
p9(X0, X5, a14)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X913, X513, X113, X413)	p6(X913, a0, a30, X19)	0
p2(a60, a60, a60)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, X212)	p6(a49, X912, X812, a75)	0
p6(X012, X912, X812, X212)	p6(a37, X912, X812, a41)	0
p9(a42, a10, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X913, X513, X113, X413)	p6(X913, a24, a0, a32)	0
p2(X0, a58, a18)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X04, X94, X84, X24)	p6(a58, X94, X84, X03)	0
p9(X0, X1, a85)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p9(X0, X7, a20)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p0(a38)	p0(X2) :- p5(X7, X2, X3)	0
p6(X95, X55, X15, X45)	p6(X95, a41, a55, a92)	0
p6(X013, X913, X813, X213)	p6(a58, X913, X813, a48)	0
p6(X912, X512, X112, X412)	p6(X912, a48, a74, a67)	0
p6(X03, X93, X83, a19)	p6(a71, X93, X83, a19)	0
p0(a15)	p0(X2) :- p5(X7, X2, X3)	0
p6(X013, X913, X813, X213)	p6(a8, X913, X813, a71)	0
p6(X96, X56, X16, X46)	p6(X96, a0, a30, a20)	0
p6(X93, X53, X13, X43)	p6(X93, a14, a44, a6)	0
p2(X0, a15, a48)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, a92)	p6(a71, X912, X812, a92)	0
p6(X013, X913, X813, X213)	p6(a54, X913, X813, a19)	0
p6(X05, X95, X85, X25)	p6(a13, X95, X85, a13)	0
p6(X05, X95, X85, X25)	p6(a58, X95, X85, a29)	0
p6(X05, X95, X85, X25)	p6(a30, X95, X85, a71)	0
p6(X04, X94, X84, a30)	p6(a84, X94, X84, a30)	0
p6(X04, X94, X84, X24)	p6(a25, X94, X84, a11)	0
p6(X95, X55, X15, X45)	p6(X95, a24, a0, a21)	0
p6(X04, X94, X84, X24)	p6(a24, X94, X84, a28)	0
p6(X911, X511, X111, X411)	p6(X911, a33, a48, a1)	0
p6(X94, X54, X14, X44)	p6(X94, a59, a10, a3)	0
p6(X013, X913, X813, X213)	p6(a4, X913, X813, a71)	0
p2(X0, a89, a27)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p8(X0, a27)	p8(X9, X4) :- p1(X9, X4)	0
p6(X03, X93, X83, X23)	p6(a79, X93, X83, a6)	0
p2(a36, X1, X1)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, a53)	p6(a60, X912, X812, a53)	0
p9(a89, a58, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X04, X94, X84, a92)	p6(a36, X94, X84, a92)	0
p6(X913, X513, X113, X413)	p6(X913, a16, a46, X19)	0
p6(X05, X95, X85, X25)	p6(a50, X95, X85, a36)	0
p6(X913, X513, X113, X413)	p6(X913, a1, a22, a25)	0
p6(X012, a18, X412, a18)	p6(X012, a18, a0, a18)	0
p6(X912, X08, X112, X08)	p6(X912, a38, a11, a38)	0
p6(X05, X95, X85, X25)	p6(a68, X95, X85, a37)	0
p6(X95, X55, X15, X45)	p6(X95, a8, a77, a71)	0
p6(X04, X94, X84, X24)	p6(a15, X94, X84, a31)	0
p6(X913, X513, X113, X413)	p6(X913, a0, a30, X39)	0
p6(X011, X911, X811, X910)	p6(a16, X911, X811, X910)	0
p6(X04, X94, X84, a91)	p6(a10, X94, X84, a91)	0
p6(X04, X94, X84, X24)	p6(a58, X94, X84, a53)	0
p9(a58, a72, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p2(a0, X7, X7)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X05, X95, X85, X25)	p6(a42, X95, X85, a73)	0
p6(X04, X94, X84, a19)	p6(a73, X94, X84, a19)	0
p6(X95, X55, X15, X45)	p6(X95, a15, a3, a92)	0
p9(X0, a6, a59)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X010, X910, X810, X210)	p6(a47, X910, X810, X09)	0
p6(X04, X94, X84, a92)	p6(a32, X94, X84, a92)	0
p6(X04, X94, X84, X24)	p6(a0, X94, X84, a15)	0
p6(X012, X912, X812, X911)	p6(a23, X912, X812, X911)	0
p5(a1, X02, X62)	p5(a1, a3, X62)	0
p9(X0, a91, a91)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X03, X93, X83, a19)	p6(a3, X93, X83, a19)	0
p6(a6, X911, X811, a43)	p6(a6, X911, X811, a43)	0
p6(a6, X93, X83, a72)	p6(a6, X93, X83, a72)	0
p2(X0, a48, a25)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p9(X0, X7, a78)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X03, X93, X83, X23)	p6(a23, X93, X83, a28)	0
p6(X013, X913, X813, X213)	p6(a53, X913, X813, a0)	0
p6(X94, X54, X14, X44)	p6(X94, a80, a76, a1)	0
p6(X04, X94, X84, a67)	p6(a34, X94, X84, a67)	0
p6(X95, X55, X15, X45)	p6(X95, a12, a53, a1)	0
p6(X013, X913, X813, X213)	p6(a16, X913, X813, a83)	0
p6(X95, X55, X15, X45)	p6(X95, a15, a3, a42)	0
p6(X05, X95, X85, X25)	p6(a62, X95, X85, a30)	0
p1(a84, a84)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p6(X912, X512, X112, X412)	p6(X912, a65, a88, a46)	0
p6(X05, X95, X85, X25)	p6(a38, X95, X85, a71)	0
p6(X913, X513, X113, X413)	p6(X913, a21, a12, X39)	0
p6(X012, X912, X812, X212)	p6(a42, X912, X812, a71)	0
p6(X99, X59, X19, X49)	p6(X99, a1, a22, a69)	0
p6(X912, X512, X112, X412)	p6(X912, a95, a85, X110)	0
p6(X912, X512, X112, X412)	p6(X912, a24, a0, X110)	0
p6(a82, X92, X82, X01)	p6(a82, X92, X82, X01)	0
p6(X94, X54, X14, X44)	p6(X94, a95, a85, a29)	0
p6(X012, X912, X812, X212)	p6(a50, X912, X812, a52)	0
p1(a18, X0)	p1(X0, X0) :- p4(X4, X0), p2(X4, X4, X0)	0
p9(X0, X1, a52)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p1(X0, a42)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p6(X012, X912, X812, a18)	p6(a88, X912, X812, a18)	0
p9(a44, a44, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X04, X94, X84, a19)	p6(a12, X94, X84, a19)	0
p6(X012, X912, X812, X212)	p6(a62, X912, X812, X011)	0
p5(a68, X04, X94)	p5(a68, a17, X94)	0
p6(X03, X93, X83, X23)	p6(a30, X93, X83, a15)	0
p1(a12, a9)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p2(X110, X610, a78)	p2(a62, a23, a78)	0
p6(X911, X511, X111, X411)	p6(X911, a49, a60, a69)	0
p6(X05, X95, X85, X25)	p6(a86, X95, X85, a67)	0
p0(a36)	p0(X2) :- p5(X7, X2, X3)	0
p2(X0, a54, a25)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(a48, a48, X0)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X911, X511, X111, X411)	p6(X911, a21, a12, X19)	0
p6(X01, X91, X81, X21)	p6(a58, X91, X81, X90)	0
p6(X913, X513, X113, X413)	p6(X913, a96, a32, X010)	0
p6(X04, X94, X84, a50)	p6(a15, X94, X84, a50)	0
p6(a23, X911, X811, a43)	p6(a23, X911, X811, a43)	0
p9(a7, X6, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(a15, X93, X83, a17)	p6(a15, X93, X83, a17)	0
p6(X05, X95, X85, X25)	p6(a0, X95, X85, a85)	0
p6(X912, X512, X112, X412)	p6(X912, a80, a76, a10)	0
p6(X013, X913, X813, X213)	p6(a49, X913, X813, a43)	0
p6(X04, X94, X84, X24)	p6(a7, X94, X84, a71)	0
p6(X03, X93, X83, X23)	p6(a61, X93, X83, a10)	0
p6(X013, X913, X813, X213)	p6(a71, X913, X813, a80)	0
p6(a23, X93, X83, a38)	p6(a23, X93, X83, a38)	0
p6(X012, X912, X812, X212)	p6(a42, X912, X812, a2)	0
p6(X012, X912, X812, a22)	p6(a34, X912, X812, a22)	0
p6(X012, X912, X812, X212)	p6(a58, X912, X812, a16)	0
p6(X012, X912, X812, X212)	p6(a79, X912, X812, a31)	0
p6(X05, X95, X85, X25)	p6(a53, X95, X85, a29)	0
p8(a28, a28)	p8(X9, X4) :- p1(X9, X4)	0
p6(X96, X56, X16, X46)	p6(X96, a12, a41, a78)	0
p6(X95, X55, X15, X45)	p6(X95, a41, a55, a16)	0
p6(X04, X94, X84, X24)	p6(a41, X94, X84, a92)	0
p8(a25, a25)	p8(X9, X4) :- p1(X9, X4)	0
p6(X04, X94, X84, X24)	p6(a24, X94, X84, a15)	0
p6(X98, X58, X18, X48)	p6(X98, a1, a22, a46)	0
p6(X04, X94, X84, a19)	p6(a64, X94, X84, a19)	0
p2(X0, a2, a72)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(X0, a95, X1)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X93, X53, X13, X43)	p6(X93, a59, a10, a37)	0
p6(X04, a18, X44, a53)	p6(X04, a18, a0, a53)	0
p6(X99, X73, X19, X73)	p6(X99, a0, a11, a0)	0
p6(X911, X511, X111, X411)	p6(X911, a37, a52, a71)	0
p6(X012, X912, X812, a18)	p6(a71, X912, X812, a18)	0
p6(X04, X94, X84, a0)	p6(a84, X94, X84, a0)	0
p6(X96, X56, X16, X46)	p6(X96, a49, a60, a78)	0
p6(X911, X511, X111, X411)	p6(X911, a87, a11, a87)	0
p6(X05, X95, X85, X25)	p6(a61, X95, X85, a49)	0
p6(X05, X95, X85, X25)	p6(a71, X95, X85, a0)	0
p2(X0, a37, a13)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X03, X93, X83, X02)	p6(a22, X93, X83, X02)	0
p6(X012, X912, X812, a15)	p6(a95, X912, X812, a15)	0
p9(a16, a58, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X94, X54, X14, X44)	p6(X94, a8, a77, a39)	0
p6(X012, X912, X812, X212)	p6(a23, X912, X812, a92)	0
p6(X011, X911, X811, a41)	p6(a12, X911, X811, a41)	0
p6(X012, X912, X812, X212)	p6(a54, X912, X812, a56)	0
p2(X0, a0, a37)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p9(a25, a96, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X04, X94, X84, X24)	p6(a0, X94, X84, a86)	0
p3(X311, X911, a35)	p3(a60, X911, a35)	0
p6(X04, X94, X84, a23)	p6(a42, X94, X84, a23)	0
p6(X03, X93, X83, X23)	p6(a7, X93, X83, a6)	0
p6(X013, X913, X813, X213)	p6(a0, X913, X813, a6)	0
p6(X04, X94, X84, X24)	p6(a71, X94, X84, a31)	0
p6(X94, X54, X14, X44)	p6(X94, a21, a12, a48)	0
p5(a1, X011, X611)	p5(a1, a92, X611)	0
p6(X04, X94, X84, a29)	p6(a15, X94, X84, a29)	0
p6(X92, X52, X12, X42)	p6(X92, a37, a52, X3)	0
p6(X013, X913, X813, X213)	p6(a71, X913, X813, a74)	0
p6(X910, X510, X110, X410)	p6(X910, a96, a17, a96)	0
p5(X13, X33, X63)	p5(X13, a1, a28)	0
p6(X03, X93, X83, X23)	p6(a62, X93, X83, a74)	0
p7(a25)	p7(X0) :- p8(X0, X6)	0
p6(a16, X93, X83, a70)	p6(a16, X93, X83, a70)	0
p6(X94, X54, X14, X44)	p6(X94, a20, a39, a3)	0
p6(X04, X94, X84, a67)	p6(a37, X94, X84, a67)	0
p6(X91, X11, X11, X11)	p6(X91, a0, a0, a0)	0
p3(X311, X911, a35)	p3(a14, X911, a35)	0
p6(X94, X54, X14, X44)	p6(X94, a12, a41, X3)	0
p6(X012, X912, X812, X911)	p6(a71, X912, X812, X911)	0
p6(X94, X54, X14, X44)	p6(X94, a49, a60, a58)	0
p4(X0, X7)	p4(X5, X4) :- p1(X1, X5), p6(X9, X5, X1, X4)	0
p6(X913, X513, X113, X413)	p6(X913, a15, a70, a16)	0
p6(X05, X95, X85, X25)	p6(a70, X95, X85, a87)	0
p2(X1, X1, X0)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X911, X111, X111, a68)	p6(X911, a45, a45, a68)	0
p6(X04, X94, X84, a21)	p6(a24, X94, X84, a21)	0
p3(a3, X98, a35)	p3(a3, X98, a35)	0
p3(X38, X98, a35)	p3(a70, X98, a35)	0
p6(X99, X59, X19, X49)	p6(X99, a37, a52, a23)	0
p6(X93, X92, X82, a48)	p6(a1, X92, X82, a48)	0
p6(X013, X913, X813, X213)	p6(a27, X913, X813, a41)	0
p6(X05, X95, X85, X25)	p6(a38, X95, X85, a73)	0
p6(X90, X50, X10, X40)	p6(X90, a14, a44, X2)	0
p6(X013, X913, X813, X213)	p6(a30, X913, X813, a14)	0
p8(a21, a21)	p8(X9, X4) :- p1(X9, X4)	0
p6(X910, X510, X110, X410)	p6(X910, a0, a30, a78)	0
p5(a68, X05, X95)	p5(a68, a19, X95)	0
p2(X13, X63, a78)	p2(a80, a23, a78)	0
p6(X95, X55, X15, X45)	p6(X95, a41, a55, a80)	0
p9(a24, X0, X1)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p9(a8, a17, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p1(X0, a54)	p1(a11, X6) :- p2(X6, X6, X8)	0
p6(X013, X913, X813, X213)	p6(a70, X913, X813, a80)	0
p3(X31, X91, a35)	p3(a22, X91, a35)	0
p6(X05, X95, X85, X25)	p6(a23, X95, X85, a87)	0
p6(X912, X512, X112, X412)	p6(X912, a96, a17, X18)	0
p2(X0, a13, a34)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(X0, a25, a37)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(X0, a58, a15)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X912, X512, X112, X412)	p6(X912, a20, a39, a3)	0
p6(X912, X512, X112, X412)	p6(X912, a16, a46, a11)	0
p8(a23, a60)	p8(X9, X4) :- p1(X9, X4)	0
p6(X95, X55, X15, X45)	p6(X95, a49, a60, a14)	0
p2(X0, a27, a72)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X04, X94, X84, X24)	p6(a16, X94, X84, a23)	0
p2(X0, a61, X5)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X912, X512, X112, X412)	p6(X912, a96, a32, X46)	0
p6(X04, X94, X84, a86)	p6(a43, X94, X84, a86)	0
p6(X910, X510, X110, X410)	p6(X910, a95, a85, a78)	0
p6(X05, X95, X85, X25)	p6(a25, X95, X85, a16)	0
p6(X013, X913, X813, X213)	p6(a42, X913, X813, a8)	0
p6(X04, X94, X84, X24)	p6(a25, X94, X84, a92)	0
p6(X95, X55, X15, X45)	p6(X95, a95, a85, a15)	0
p2(X0, a1, a58)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X912, X39, X112, X39)	p6(X912, a0, a11, a0)	0
p6(X911, X511, X111, X411)	p6(X911, a0, a30, a46)	0
p5(a18, X0, X1)	p5(X0, X0, a13) :- p8(X0, X0), p4(X3, X3), p8(X3, X0), p4(a0, X3)	0
p2(a88, a88, X0)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X95, X55, X15, X45)	p6(X95, a1, a22, a15)	0
p6(X05, X95, X85, X25)	p6(a14, X95, X85, a83)	0
p5(X04, a69, X94)	p5(a2, a69, X94)	0
p9(a20, a53, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p2(X0, a71, X7)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p2(a76, a0, a0)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X912, X512, X112, X412)	p6(X912, a48, a74, a1)	0
p1(a60, a60)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p6(X03, X93, X83, X23)	p6(a23, X93, X83, a1)	0
p6(X95, X55, X15, X45)	p6(X95, a24, a0, a61)	0
p6(X012, X912, X812, X212)	p6(a19, X912, X812, a43)	0
p8(a23, a69)	p8(X9, X4) :- p1(X9, X4)	0
p6(X013, X913, X813, X213)	p6(a54, X913, X813, a42)	0
p0(X0)	p0(X2) :- p6(X0, X9, X8, X2), p7(X0), p0(X0)	0
p6(X012, X912, X812, a8)	p6(a46, X912, X812, a8)	0
p6(X04, X94, X84, X24)	p6(a58, X94, X84, a30)	0
p6(X03, X93, X83, X23)	p6(a61, X93, X83, a88)	0
p6(X04, X94, X84, a53)	p6(a6, X94, X84, a53)	0
p6(X04, X94, X84, X24)	p6(a30, X94, X84, a86)	0
p2(X0, a31, a19)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(X0, a37, a88)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p8(a30, a15)	p8(X9, X4) :- p1(X9, X4)	0
p6(X012, X912, X812, a1)	p6(a30, X912, X812, a1)	0
p6(a40, X92, X82, a92)	p6(a40, X92, X82, a92)	0
p6(X012, X912, X812, X212)	p6(a20, X912, X812, a50)	0
p6(X912, X512, X112, X412)	p6(X912, a87, a11, a8)	0
p2(X14, X64, a78)	p2(a0, a17, a78)	0
p6(X012, X912, X812, X212)	p6(a8, X912, X812, a13)	0
p6(X95, X55, X15, X45)	p6(X95, a1, a22, a61)	0
p6(X04, X94, X84, a49)	p6(a3, X94, X84, a49)	0
p1(a1, a12)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p2(X0, a54, X6)	p2(a0, X4, a89) :- p5(X2, a22, a63), p3(X4, X2, X4), p8(X4, a12), p4(X4, X4)	0
p2(X0, a62, a31)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X911, X511, X111, X411)	p6(X911, a24, a0, a23)	0
p9(a21, a21, a64)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p3(a29, X64, X54)	p3(a29, a69, X54)	0
p6(X94, X54, X14, X44)	p6(X94, a8, a77, a36)	0
p2(a37, a37, a37)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X04, X94, X84, a67)	p6(a73, X94, X84, a67)	0
p6(X911, X511, X111, X411)	p6(X911, a37, a52, a36)	0
p6(X912, X512, X112, X412)	p6(X912, a87, a11, a24)	0
p2(X0, a39, a54)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p7(a84)	p7(X3) :- p1(X1, X1), p3(a29, X6, X5), p5(X1, X3, X6)	0
